id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
3135,4.3624769354513156e-05,1.6339084645567218e-05,8.39481896814866e-05,5.946200747412303e-06,8.918327211403987e-06,7.531878398302076e-06,2.8342630275146394e-06,1.6710847933341527e-05,0.0001762352740458732,9.191733451399234e-06,9.040727011941284e-05,2.0595318481638148e-05,5.917843396522922e-08,9.151787371889555e-07,6.907653774131047e-06,9.834063940201178e-05,1.9227562894488295e-05,9.952467278290301e-06,6.457274052154651e-06,5.278549848313194e-07,9.779328098241788e-06,0.0037574735044691647,0.00014218431147378698,9.818226483518456e-06,0.00010154998572463419,6.907701542861026e-06,0.21206071778950614,5.561007975792535e-06,2.934102305907459e-05,2.939342186126544e-05,3.84573178437492e-06,6.936922600735206e-06,0.0011216559752415657,0.0003007496357863586,5.849476016928265e-05,4.11045940845906e-05,2.7100314123388554e-05,2.741098661671805e-06,4.136623409551472e-05,2.3433919663307255e-06,4.97382330968422e-06,2.8186349445334267e-06,0.05375228635148695,0.7169385962448976,1.222073330245856e-05,4.709305568805775e-06,2.9776790464229052e-06,1.6261859628088136e-05,0.00013937991037737596,0.010063070376946088,0.0002260412125320313,4.2740977367041385e-05,3.8131788015748222e-06,6.365837159204061e-06,2.466931684655661e-05,3.17689404638173e-05,2.875356090114483e-06,5.053639644682196e-05,4.239816705417703e-06,7.649077224855058e-07,0.00028515321499371035
3136,1.021359097786679e-06,3.433276238310281e-06,3.4264060140841916e-06,2.4969333596952503e-06,4.971071159045584e-07,7.406597309156871e-07,9.963438922516714e-08,5.0296979684371416e-06,0.004408525743414798,7.424367849619811e-07,1.6654450640100002e-06,2.2138535969651787e-06,1.4923627082814417e-08,4.5702050819646086e-08,2.0197077085613036e-07,1.2458900289563121e-05,5.548109799537272e-06,7.506090176731009e-07,3.7876954884336985e-07,3.0962816947899025e-08,1.7173378115058859e-06,3.386334636321709e-06,1.0322107052315837e-06,1.0309520320425274e-06,1.5496283054789633e-06,4.0519063861956985e-07,0.0006470159537556255,4.19392277464694e-07,0.9945514823832313,4.024290223564627e-06,7.752767495314643e-07,1.4807668535936716e-06,1.1146654499440406e-05,2.3499921754855348e-05,3.070922252770288e-06,4.371232841896728e-06,9.003904540208323e-07,8.026103958585923e-08,2.5147023023880443e-06,2.85806427198553e-05,6.225672940119709e-07,2.8123927916421494e-07,1.799915350590003e-05,2.4951816484306156e-05,1.8273693482719515e-07,5.467647327276993e-06,1.746641291517775e-07,1.0209479992274482e-06,1.7843798538259424e-05,1.9788729999279745e-05,8.533067009714071e-06,0.0001028664228939336,3.9630684575173943e-07,4.131016514038306e-07,2.7888972507069383e-07,2.975697073434971e-06,2.1694011879440958e-07,4.318593477738821e-06,7.325509553585148e-07,4.4914410396360544e-08,5.308326856559328e-05
3137,8.606043767726963e-06,0.0002367499823959924,8.621389504974627e-07,8.159642581998519e-06,4.175026494562454e-06,6.006269286071547e-06,5.501070067159064e-07,0.00025255377240162723,0.0003206318038219867,1.053349111659842e-05,3.439471154306683e-05,1.3422971596271106e-05,2.7676049528365724e-08,2.130043881295277e-06,3.679158881184864e-06,0.0014332260949838293,2.222512575802185e-05,0.00019097261406743698,3.0229088495343737e-06,4.738921066393163e-07,1.9633328190809557e-05,5.883939554042237e-05,6.415704441110395e-06,8.972666454237813e-06,3.711629341862301e-05,3.233772015125979e-06,0.0058802423751241634,5.188837495220247e-06,0.0008760635976076507,0.12606483785779954,1.1379299258109542e-05,5.105437951048093e-06,0.00032537502104761307,1.0120049347080604e-06,2.656823824148763e-05,0.0001332666899518348,2.420921036479771e-05,6.398008069960327e-07,0.0001728411042226329,1.0426539200388698e-06,9.326015949700413e-06,3.9126698163493024e-06,0.6237882615381953,0.23223814111953198,4.3767665876239276e-05,8.286977421404019e-05,1.3939709338341263e-06,7.197417180976025e-06,0.0003985790499194486,0.005732045424761588,4.412888365113388e-05,0.0010286971550484887,7.311890754831397e-05,2.947320430175138e-06,1.4897899177407201e-05,3.8280251193977503e-05,1.1783276764234584e-05,7.3790510044060015e-06,7.4476983995374e-06,3.582819999585517e-07,0.0002510798640758604
3138,0.0002663149100252361,0.0003140863251060614,0.0002611849042007388,0.0003743870986699072,0.0002130963491447125,0.00014213016559804867,4.903096587436401e-05,0.0006421672969640947,0.005391169098137527,0.0003094288805052694,9.951200983473999e-05,0.0012240614326437579,1.4880425011791116e-06,5.316062957363456e-05,0.0001341314954955459,0.0018701552012050603,0.0004887772907750009,0.0002502549207434574,0.00016236824105573416,1.32729205431453e-05,0.00038455473133632923,0.07843004683039155,0.000399300204786867,0.0019829321260419423,0.000756440473587563,0.00017369424623972328,0.8344648589492003,7.37797998520586e-05,0.0007303073827682577,8.081870853143193e-05,0.0007992490763092505,0.00011101503968763669,0.0016957774453451929,0.00023634757946312373,0.0007512954165721156,0.0008118316042523651,0.0005146880151411668,6.89249619361236e-05,0.00027141370389086104,5.6243205176666296e-05,0.00012199344475941915,8.135138232350612e-05,0.006718999389552524,0.003050080589043105,8.72029310061887e-05,9.499814067782583e-05,7.487377882542806e-05,0.00040890467444646886,0.002668375128480384,0.002592048949699489,0.002827355598081171,0.0009092379427673386,9.58426811556076e-05,0.0001288612788340527,0.0001527364584436672,0.0004483512889657936,5.845659777127975e-05,0.0010494319723095625,4.2968247482531985e-05,1.923361475241669e-05,0.04331499823151448
3139,2.0102196811380698e-05,3.938818653493069e-06,1.7425847806120653e-06,3.476475565477559e-06,7.764742858796622e-06,1.7175689177488546e-05,1.5928001345565232e-06,3.307980080477574e-06,9.904076138622341e-05,2.203499317355963e-05,4.226886526119516e-06,6.173727932951218e-06,3.3257145638326055e-08,6.266617557651862e-07,3.881965701169906e-06,6.888625853109088e-05,7.843805977094671e-06,8.168813119160537e-05,0.012224897213108757,2.966441303095728e-07,7.037455315526867e-05,1.5033780721412515e-05,6.955500162131348e-06,7.99386683724047e-06,5.144539029771181e-06,4.538003748481177e-05,0.9855894856217593,1.5267635524910793e-06,1.6489078473955667e-05,1.1619903886040608e-06,6.696486851678278e-06,3.2815716028433345e-06,0.0004371483912240434,2.9541442450558704e-06,5.20355199597387e-05,2.3423231786342933e-05,4.462375191075241e-06,1.3346323374105626e-06,4.283775494246531e-06,1.3169402426857068e-06,3.346310082419947e-06,3.3513008651111795e-06,3.186480923267005e-05,1.331254876559055e-05,1.2818692190411035e-06,2.123168049623696e-06,2.6833710482356916e-06,1.6435068680591705e-05,9.672490153899698e-05,0.0007508272915319907,1.3084335742828508e-05,9.418260308991438e-05,2.1429315660806598e-06,7.6904455144568e-07,8.670073112425547e-07,9.874316863702021e-07,9.466263852498196e-07,1.0218677188474808e-05,1.141844173294476e-06,5.999025840478378e-07,7.789456158424384e-05
3140,0.0001568085233911268,2.245100610286123e-05,6.099903737008574e-06,6.145060035805413e-06,9.264012739035805e-05,9.760211207198928e-06,5.086145510496991e-06,2.6924798544052424e-05,0.0003162579616563111,0.00013354164939735725,0.00033818177879192196,0.00015138020903553362,1.0619696312887039e-07,8.797138990065004e-05,2.907622936960388e-05,0.00038597076178939515,0.00025412865523114625,1.785991500239579e-05,1.1587716140521632e-05,9.472470392585697e-07,2.4608228803395334e-05,3.363126590843443e-05,0.0003097083744475621,2.6727465089243136e-05,0.00019900027704631448,2.6545787811129874e-05,0.8400634231179265,4.157644116825533e-06,5.265309227004342e-05,4.52176135514552e-06,6.541367750128232e-05,2.503396331971863e-05,0.00024178588094638968,5.0689578581898126e-05,0.0013921314199979366,2.665990321091874e-05,6.29753893134811e-05,4.260711020792485e-06,4.372607610874076e-05,4.013902547583887e-06,9.313604983308772e-06,5.805795024165206e-06,0.00014655609816168939,0.0007225851861204332,1.0207095909875362e-05,8.450949380426286e-06,5.343508618162856e-06,2.9182254270966932e-05,0.1420552530322244,0.0034087927677784228,0.007994614728015003,4.100137128826055e-05,6.842830765554946e-06,5.4075926110781025e-06,2.768536521295667e-06,1.1262033694508487e-05,8.41092371989012e-06,0.00033598206161080746,3.002722743868582e-06,1.3726432377292969e-06,0.00047325125976077013
3141,6.186642968700812e-06,2.2726693739138067e-06,1.807487670317521e-07,1.0167575314418582e-05,7.428147309141223e-05,3.9614578696985206e-07,3.508018851736307e-07,2.983472732062096e-06,2.6781411873385136e-05,8.633100847243177e-07,3.069414874280556e-07,1.1412110319564856e-06,4.935489782634733e-09,1.0642370707616752e-07,4.4486280720124893e-07,0.0009165965035140087,6.648356886243225e-06,8.701554534944136e-07,0.9933623730034536,0.0004774127906604491,1.2700138055409838e-06,2.0765681961706212e-06,1.5628021292530957e-06,8.564119544794824e-07,1.8919744330734161e-06,2.952373797398528e-05,0.0045119834315914265,1.9755833604425477e-07,2.4469351033023312e-06,1.5665754280472778e-06,3.533799516522999e-06,3.778356906734028e-07,5.48245836566277e-05,9.113805872492148e-07,6.46910614533896e-05,6.626455172359396e-06,1.105208995344305e-06,1.9489964968457042e-07,1.4867649668830183e-07,1.8653717419946672e-07,5.351216822943192e-07,1.8792905195527785e-06,1.5365565564885434e-05,1.0391761947635224e-05,8.738779661491149e-07,3.1507245471843803e-07,1.2015914581600657e-06,1.356180222101597e-06,1.822332730565931e-05,7.91711321837333e-06,0.0002789568780009562,2.487351562522058e-06,3.180053076525557e-07,4.216921568476228e-07,1.8407276388898453e-07,2.18300677610354e-07,8.866667963125832e-07,7.538754445274725e-05,1.4074333356095124e-07,3.788479726280481e-08,6.556074097785591e-06
3142,0.00013416636272135362,2.8880578838966906e-05,1.6503178522791718e-05,0.0001877795917475462,2.594201297264249e-05,2.9491674824326924e-05,1.0436139051842887e-05,0.00047206022955966295,0.0006489220682510806,2.172822596980654e-05,1.3146425527763736e-05,4.6040868348021614e-05,2.179031686518513e-07,3.996798431477058e-06,1.964167880817675e-05,0.00035899543081209984,8.496452777977977e-05,3.664632795786538e-05,2.3776554698678138e-05,1.94363330694071e-06,8.649542546982996e-05,3.541287999506142e-05,0.00010647409994222123,0.00023740409765851374,7.407284970272545e-05,2.5435089520658457e-05,0.9909879698672037,1.08638694954144e-05,0.00010803760751744463,9.315165875864891e-06,3.3050808472037686e-05,1.6696060449196305e-05,0.00010555730742143236,2.5971195296831308e-05,0.00012031438576023457,0.00015078929599863407,2.264047396524931e-05,1.0093095280967054e-05,1.1839007812765808e-05,8.236029630036797e-06,1.601239417458016e-05,1.1898399695685639e-05,0.0010621362789925576,0.00014419837717445804,1.7576399924103635e-05,1.3911147114808743e-05,1.0964216192552322e-05,5.987836226657383e-05,0.00014917363377163508,0.0015353384795612148,0.0017868703729099745,5.147659007872195e-05,1.4040639071409867e-05,1.1118387425160822e-05,5.680430976443329e-06,1.1485612960424974e-05,7.721328818502721e-06,0.0004825384312511082,6.21345100416148e-06,2.816493485675954e-06,0.0002470017493824418
3143,5.779264256265358e-06,9.544765168528108e-06,5.905540834523283e-06,1.006838738165978e-05,3.2875572959632597e-06,2.59253315648793e-06,4.710904874583832e-07,2.1647583480592182e-05,0.9315532577731456,5.544577932117514e-06,1.682523568706146e-05,4.626021420698185e-05,5.856626190001794e-08,2.917326966986694e-07,3.64891554684888e-06,0.00017848510329816197,3.875325207308643e-06,0.0001456011762268226,2.5049462257704055e-06,2.0476881441420357e-07,1.6464424103018092e-05,5.094515008298287e-05,1.6086040512140126e-05,2.073301076390226e-05,9.839128032343743e-06,2.679678881332961e-06,0.002665241282518181,3.0080055801025322e-06,0.004865811943532904,2.3121154527791138e-05,2.2238415777969528e-05,1.0967404740504805e-05,0.00010892862419551576,1.0007631377542285e-05,0.002378524140863325,0.00015921093901780063,2.2529147769301133e-05,5.309139383358302e-07,1.3875224848685955e-05,7.4415170956482645e-06,4.117272885810231e-06,1.2550535547313256e-06,0.00015601607398965615,7.885229035741e-05,8.703265169053027e-07,9.472392223023625e-06,1.1551199203638873e-06,6.751915102948776e-06,0.0003876650740966752,0.00017298804311700384,2.9731936856756422e-05,2.0047171835514303e-05,1.699921577261101e-06,1.005274751348874e-06,6.6693323932402074e-06,1.5201930523553636e-05,1.4347070229158206e-06,7.393069270689639e-05,4.116493587178958e-06,2.969779562791711e-07,0.056602683163554185
3144,2.4714476208951078e-05,5.158773540274073e-05,1.2798969477025174e-05,7.229176940441766e-05,2.68612405133083e-05,0.00014345504561069026,7.93722814973937e-06,9.455198413562841e-05,0.0008727329425936421,2.402010195075233e-05,7.151040725839512e-05,2.6935495945236473e-05,2.408874214435487e-07,8.627690597371263e-06,2.1713467455278757e-05,0.0006219661910551117,0.0018977654734448957,4.0511753462607666e-05,2.6284486763599928e-05,2.1486462011426436e-06,0.00011202351338974096,6.256861181749458e-05,0.00036509157517165955,8.25747768566398e-05,0.00012909986628341746,8.063315717112926e-05,0.9218015001099452,1.284205523932884e-05,0.00011822357999888949,1.3083089776876307e-05,4.872295634370453e-05,8.69099162860488e-06,0.0002345770099331823,0.0011855222077474478,0.015022367341719706,0.0006363659247264378,2.6960879618416587e-05,1.1157706937712064e-05,3.081742048147034e-05,9.104759480033255e-06,2.1094570396353612e-05,3.092426355954208e-05,0.0010368393291004714,0.009732085888687562,2.1299294514134015e-05,2.6311861100164256e-05,1.212071298969196e-05,6.619428425890909e-05,0.0012315401325164903,0.002977951556176392,0.008656121135078734,4.509623114973879e-05,1.5515199695719863e-05,1.0329137075406309e-05,2.7103683991336383e-05,0.00010269204781993757,9.463067779596576e-06,9.338274846520207e-05,1.0540751551075898e-05,3.113574976787144e-06,0.031829697001797747
